alt,altTemp(),getSAT()
663.058070523432,282.763336181641,300.640674130638
666.069951151265,282.738891601563,300.614855346998
669.089226187905,282.71435546875,300.588935807629
672.115898854914,282.689758300781,300.562945989578
675.149960878072,282.665130615234,300.536916375138
678.191415472073,282.640411376953,300.510785888545
681.240254216595,282.615661621094,300.484615529704
684.296480256249,282.5908203125,300.458344222807
687.360085902736,282.565948486328,300.432032967383
690.431074048509,282.541015625,300.405651205241
693.509436557302,282.515991210938,300.379168383355
696.595176632982,282.490936279297,300.352645496046
699.688286347315,282.4658203125,300.326051990158
702.788767945021,282.440612792969,300.299357307663
705.896614061552,282.415374755859,300.272622447842
709.011827687384,282.390075683594,300.24581685224
712.134401680785,282.364715576172,300.218940484839
715.264336775988,282.339294433594,300.191993305788
718.401627078885,282.313812255859,300.164975278439
721.546274915221,282.288269042969,300.137886362099
724.698272432201,282.262664794922,300.110726521048
727.857622318319,282.236999511719,300.083495714351
731.024316344061,282.211273193359,300.056193906456
734.198358572088,282.185485839844,300.028821055681
737.37974037102,282.159637451172,300.00137712665
740.568465016317,282.133758544922,299.973892595588
743.764523926657,282.107788085938,299.945454830197
746.96792065585,282.081756591797,299.917797507568
750.17864733329,282.055694580078,299.890099470633
753.396706538158,282.029541015625,299.862299643116
756.622090318124,282.003356933594,299.834459024412
759.854801959125,281.977081298828,299.806516537825
763.094833503128,281.950775146484,299.77853318274
766.342187618488,281.924407958984,299.750478400302
769.596857047174,281.89794921875,299.722321636785
772.858844051603,281.871459960938,299.694123886227
776.128141214256,281.844909667969,299.665854594973
779.404750520713,281.818298339844,299.637513722001
782.688665025053,281.791625976563,299.609101230981
785.97988787014,281.764892578125,299.580617080225
789.278410656378,281.738098144531,299.552061234162
792.58423591801,281.711242675781,299.523433651384
795.897356845322,281.684326171875,299.494734295467
799.21777527954,281.657379150391,299.465993642906
802.545483658789,281.630340576172,299.437150622523
805.88048502407,281.603240966797,299.40823571012
809.22277141572,281.576110839844,299.379279387467
812.572345848428,281.548889160156,299.350220577602
815.929200908169,281.521636962891,299.321120279575
819.293338047806,281.494293212891,299.291917417241
822.664750912692,281.466918945313,299.262672989068
826.043441273854,281.439483642578,299.233356436278
829.429402217735,281.411987304688,299.20396772249
832.822635522811,281.384429931641,299.17450680647
836.223134196945,281.356781005859,299.144943134306
839.630900674383,281.3291015625,299.115337699515
843.045927618281,281.301391601563,299.085690465966
846.468217152637,281.273590087891,299.055940357004
849.897760992404,281.245727539063,299.026117854629
853.334563390352,281.217803955078,298.996222916097
856.778615331161,281.189849853516,298.966286023836
860.229920537909,281.161804199219,298.936246100214
863.688470567577,281.133728027344,298.906164144927
867.154267934035,281.105560302734,298.875979081012
870.627305298462,281.077362060547,298.845751907542
874.10758555925,281.049072265625,298.815421547302
877.595099941362,281.020751953125,298.785049000224
881.089851952507,280.992370605469,298.754603706289
884.5918339825,280.963928222656,298.724085629607
888.101048355107,280.935424804688,298.693494728409
891.617486966192,280.906860351563,298.662830967122
895.141152941622,280.878234863281,298.632094303483
898.672038372839,280.849578857422,298.601315219402
902.210146000842,280.820831298828,298.570432637668
905.755467791692,280.792053222656,298.539507557874
909.308006268926,280.76318359375,298.508478902922
912.867754164501,280.734283447266,298.47740767197
916.434713295428,280.705291748047,298.445386719336
920.008876853506,280.67626953125,298.414169286618
923.590246705455,280.647186279297,298.382878641556
927.178815555642,280.618041992188,298.351514748228
930.774584923405,280.588836669922,298.320077565275
934.377548477612,280.5595703125,298.28856705621
937.987707966589,280.530242919922,298.256983179525
941.605055592605,280.500854492188,298.225325899677
945.229593990021,280.471435546875,298.193625692178
948.861314996961,280.441925048828,298.161821486599
952.500221954077,280.412384033203,298.129974275576
956.14630646864,280.382751464844,298.098022988867
959.799570988282,280.353088378906,298.066028619669
963.460007632151,280.323364257813,298.033960615037
967.127619693289,280.293579101563,298.001818932471
970.802398336818,280.263732910156,297.969603537258
974.484346420155,280.233825683594,297.937314387176
978.173456453369,280.203857421875,297.904951446696
981.869730739971,280.173828125,297.872514673952
985.573160437983,280.143768310547,297.840034551922
989.28374912974,280.113616943359,297.807450002759
993.001489194459,280.083435058594,297.774822026268
996.726382180583,280.053161621094,297.742089545938
1000.45842001366,280.022857666016,297.709313561931
1004.19760612876,279.992492675781,297.676463514077
1007.94393239904,279.962066650391,297.643539367469
1011.69740066456,279.931579589844,297.610541080584
1015.45800317253,279.901031494141,297.577468618327
1019.22574321332,279.870452880859,297.544352455791
1023.00061090942,279.839782714844,297.511131524215
1026.78261013643,279.809051513672,297.477836298313
1030.57173311431,279.778289794922,297.444497260702
1034.36798193515,279.747467041016,297.411083852157
1038.17134796828,279.716583251953,297.377596038364
1041.9818344774,279.685607910156,297.344003259319
1045.799432431,279.654602050781,297.310366516207
1049.62414594123,279.623565673828,297.276685766033
1053.45596457971,279.592437744141,297.242899940707
1057.29489251098,279.561248779297,297.209039514794
1061.14092122356,279.530029296875,297.175134971685
1064.99405314424,279.498718261719,297.141125234437
1068.85427949112,279.467376708984,297.107071304285
1072.72160420858,279.435974121094,297.072942620823
1076.59601678606,279.404510498047,297.038739151428
1080.47752218577,279.372985839844,297.004460852576
1084.36611025,279.341400146484,296.970107691477
1088.26178440405,279.309753417969,296.935679625722
1092.16453617543,279.278045654297,296.901176621408
1096.07436816464,279.246307373047,296.866629154318
1099.99127175286,279.214508056641,296.83200667316
1103.91524936038,279.1826171875,296.797278618728
1107.84629302158,279.150695800781,296.761666943538
1111.7844047884,279.118713378906,296.726819322272
1115.72957669909,279.086669921875,296.691896536537
1119.68181089859,279.054565429688,296.656898544982
1123.64109880303,279.022430419922,296.621855831712
1127.60744369891,278.990203857422,296.586707319421
1131.58083585033,278.957946777344,296.551514010732
1135.56127840548,278.925598144531,296.516214828486
1139.54876304872,278.893218994141,296.480870774351
1143.5432921683,278.860778808594,296.445451289347
1147.54485705658,278.828277587891,296.409956340376
1151.55346004141,278.795745849609,296.374416403708
1155.56909313996,278.763122558594,296.338770410643
1159.59175823256,278.73046875,296.303079355416
1163.62144711521,278.697723388672,296.26728216959
1167.65816146007,278.664947509766,296.231439847613
1171.70189384988,278.632110595703,296.195521838132
1175.75264560489,278.599212646484,296.15952810076
1179.81040886778,278.566253662109,296.123458602158
1183.87518549501,278.533233642578,296.087313301591
1187.94696774881,278.500183105469,296.051122683308
1192.02575740882,278.467041015625,296.014825671533
1196.11154566449,278.433868408203,295.978483269029
1200.20433551422,278.400634765625,295.942064916719
1204.30411839159,278.367340087891,295.905570582127
1208.41089620616,278.333984375,295.86900022466
1212.52466121118,278.300567626953,295.832353811315
1216.64541573334,278.267120361328,295.79566181881
1220.77314990223,278.233581542969,295.758863180769
1224.90786729672,278.200012207031,295.722018890571
1229.04955967295,278.166381835938,295.685098398248
1233.19822871988,278.132690429688,295.648101663579
1237.35386631021,278.098937988281,295.6110286542
1241.51647541986,278.065124511719,295.573879328931
1245.68604570557,278.031280517578,295.536684174881
1249.86258153152,277.997344970703,295.499382114667
1254.0460739712,277.96337890625,295.462034151959
1258.23652486166,277.929351806641,295.424609729056
1262.43392623204,277.895263671875,295.387108813825
1266.63828022929,277.861114501953,295.349531365965
1270.84957864694,277.826904296875,295.311877353656
1275.06782419386,277.792663574219,295.274177253791
1279.29300765228,277.758361816406,295.236400517925
1283.52513189521,277.723968505859,295.198516587737
1287.7641892042,277.689544677734,295.160586466409
1292.01018054632,277.655059814453,295.12257959727
1296.26309862093,277.620544433594,295.084526465708
1300.52294526424,277.5859375,295.046365996835
1304.78971281101,277.551300048828,295.008159194046
1309.0634030283,277.516571044922,294.969844982594
1313.34400801896,277.481811523438,294.931484366198
1317.63152965822,277.447021484375,294.892247023749
1321.92595983238,277.412139892578,294.853732624895
1326.22730155603,277.377197265625,294.815141193092
1330.53554581571,277.342224121094,294.776503215692
1334.85069497337,277.307159423828,294.73775761771
1339.17274113768,277.272064208984,294.698965403262
1343.50168709771,277.236907958984,294.66009601466
1347.83752309834,277.201721191406,294.621179940178
1352.18025312072,277.166442871094,294.582156103616
1356.52986813523,277.131134033203,294.543085510347
1360.886370308,277.095733642578,294.503907085824
1365.24975254899,277.060302734375,294.464681833884
1369.62001601863,277.024810791016,294.425379198525
1373.99715314433,276.989288330078,294.386029666568
1378.38116627024,276.953674316406,294.346572163496
1382.77204710874,276.918029785156,294.307067694479
1387.16979766462,276.882293701172,294.267455185398
1391.57441119419,276.846527099609,294.227795640205
1395.98588808044,276.810729980469,294.18808902147
1400.40422146756,276.774841308594,294.14827426308
1404.82941388385,276.738891601563,294.108381843384
1409.26145601948,276.702911376953,294.068442251331
1413.70035144035,276.666870117188,294.028424929291
1418.14609189343,276.630767822266,293.988329847846
1422.59867888107,276.594604492188,293.948156968893
1427.05810530868,276.558380126953,293.907906262128
1431.52437350596,276.522125244141,293.867608206386
1435.99747430999,276.485809326172,293.827232255807
1440.4774111741,276.449432373047,293.786778370741
1444.96417557506,276.412994384766,293.746246522484
1449.45777063305,276.376495361328,293.70563667179
1453.95818772214,276.339965820313,293.664979307786
1458.46542941732,276.303344726563,293.624213356678
1462.97948684322,276.266693115234,293.583399825568
1467.50036360079,276.22998046875,293.542508157405
1472.02805125027,276.193206787109,293.501538323896
1476.562552077,276.156402587891,293.460520804471
1481.1038579219,276.119506835938,293.419394535589
1485.65197197243,276.082580566406,293.378220513532
1490.2068855468,276.045593261719,293.336968192988
1494.76860117179,276.008575439453,293.295668053397
1499.33711128961,275.971466064453,293.254259030984
1503.91241765255,275.934295654297,293.212771606031
1508.49451264727,275.897094726563,293.171236267722
1513.08339923318,275.859832763672,293.129622460163
1517.67906873336,275.822509765625,293.087930156131
1522.28152351,275.78515625,293.046189835581
1526.89075622882,275.747711181641,293.004340435032
1531.50676983572,275.710235595703,292.962442951575
1536.12955441314,275.672698974609,292.920466841954
1540.75911463297,275.635101318359,292.878412066573
1545.39544122526,275.597473144531,292.83548956804
1550.03853751754,275.559753417969,292.793277584292
1554.68839433801,275.522003173828,292.751017362874
1559.34501626517,275.484191894531,292.708678346934
1564.00839323946,275.446319580078,292.666260511491
1568.67852926266,275.408416748047,292.623794335533
1573.35541533446,275.370422363281,292.581218758081
1578.03905582079,275.332397460938,292.538594775463
1582.72944038024,275.294311523438,292.495891845781
1587.42657338595,275.256164550781,292.45310993033
1592.13044589793,275.217987060547,292.410279521179
1596.84106141154,275.179718017578,292.367339545458
1601.55841144256,275.141418457031,292.324351012552
1606.28249861312,275.103057861328,292.281283368169
1611.01331529545,275.064636230469,292.238136585874
1615.75086405734,275.026184082031,292.194941146722
1620.49513675529,274.987670898438,292.151666507405
1625.24613607349,274.949066162109,292.108282113843
1630.00385481725,274.910461425781,292.064879492277
1634.76829450321,274.871765136719,292.021367054788
1639.53944820492,274.8330078125,291.977775292378
1644.31731852121,274.794219970703,291.93413468649
1649.10189713747,274.75537109375,291.890414694568
1653.89318679972,274.716461181641,291.846615280473
1658.69118011498,274.677520751953,291.802766936061
1663.4958792238,274.638488769531,291.7588085908
1668.30727685825,274.599426269531,291.714801254192
1673.1253753755,274.560302734375,291.670714373206
1677.95016710751,274.521148681641,291.626578440373
1682.78165403835,274.481903076172,291.582332385625
1687.61982977379,274.442626953125,291.538037217949
1692.46469603013,274.403289794922,291.493662385282
1697.31624493573,274.363891601563,291.449207863189
1702.17448013974,274.324432373047,291.404673615328
1707.03939289635,274.284942626953,291.360090135954
1711.91098660813,274.245391845703,291.315426871554
1716.78925305873,274.205780029297,291.270683798462
1721.67419546517,274.166107177734,291.225860881087
1726.5658059516,274.126403808594,291.180988613188
1731.46408678184,274.086639404297,291.13603644276
1736.36903065757,274.046813964844,291.091004345581
