--- RK1, no drag, dt=2
11.5999999981432,-0.120619400372902,-66.936549563023
11.7999999981112,-0.120619289352017,-66.9365917807623
11.9999999980791,-0.120619212637083,-66.9366249226505
12.1999999980471,-0.120619169894474,-66.9366490657073
12.3999999980151,-0.120619160986952,-66.9366642851469
12.5999999979831,-0.120619185699703,-66.9366706542629
12.7999999979511,-0.120619243807556,-66.9366682488495
12.9999999979191,-0.120619335125805,-66.9366571425121
13.1999999978871,-0.120619459452468,-66.9366374096387
13.399999997855,-0.120619305747766,-66.9366909188158
13.599999997823,-0.120619158131028,-66.936742729949
13.799999997791,-0.120619045017472,-66.9367853858057
13.999999997759,-0.120618966095833,-66.9368189620258
14.199999997727,-0.120618921264394,-66.9368435336597
14.399999997695,-0.120618910294609,-66.9368591768349
14.599999997663,-0.120618932921523,-66.9368659665173
14.7999999976309,-0.120618988990533,-66.9368639765083
14.9999999975989,-0.120619078294505,-66.9368532816998
15.1999999975669,-0.120619200612203,-66.9368339554668
15.3999999975349,-0.120619049402392,-66.9368866831167
15.5999999975029,-0.120618899773145,-66.9369389130157
15.7999999974709,-0.120618784624949,-66.9369819826197
15.9999999974389,-0.120618703757273,-66.9370159684233
16.1999999974068,-0.120618656976461,-66.9370409456983
16.3999999973748,-0.12061864398037,-66.9370569900289
16.5999999973428,-0.120618664663371,-66.9370641761208
16.7999999973108,-0.120618718848036,-66.9370625785937
16.9999999972788,-0.120618806225357,-66.9370522720556
17.1999999972468,-0.120618926657663,-66.9370333294663
17.3999999972148,-0.120618777593877,-66.9370853819017
17.5999999971827,-0.120618626086584,-66.9371380058346
17.7999999971507,-0.120618509034995,-66.937181465727
17.9999999971187,-0.120618426277328,-66.9372158373046
18.1999999970867,-0.120618377603536,-66.9372411968648
18.3999999970547,-0.120618362814566,-66.9372576189765
18.5999999970227,-0.120618381710081,-66.9372651790393
18.7999999969907,-0.120618434037889,-66.9372639515961
18.9999999969587,-0.12061851960981,-66.9372540109198
19.1999999969266,-0.120618638256807,-66.9372354305469
19.3999999968946,-0.120618491010906,-66.9372869086014
19.5999999968626,-0.120618337611596,-66.9373399043611
19.7999999968306,-0.120618218766263,-66.9373837313451
19.9999999967986,-0.120618134210092,-66.9374184666846
20.1999999967666,-0.120618083752165,-66.9374441856152
20.3999999967346,-0.120618067221531,-66.9374609639126
20.5999999967025,-0.120618084315222,-66.9374688760217
20.7999999966705,-0.120618134945744,-66.937467996979
20.9999999966385,-0.120618218830482,-66.937458400783
21.1999999966065,-0.120618335760275,-66.9374401611582
21.3999999965745,-0.120618189858604,-66.9374911632079
21.5999999965425,-0.120618034774756,-66.9375445085429
21.7999999965105,-0.12061791416451,-66.937588681993
21.9999999964784,-0.120617827897923,-66.9376237602316
22.1999999964464,-0.12061777572787,-66.9376498177867
22.3999999964144,-0.120617757484446,-66.9376669310027
22.5999999963824,-0.120617772942126,-66.9376751747203
22.7999999963504,-0.120617821925815,-66.9376746233266
22.9999999963184,-0.120617904138147,-66.9376653512493
23.1999999962864,-0.120618019455084,-66.9376474322426
23.3999999962543,-0.120617874634705,-66.9376980541509
23.5999999962223,-0.120617717886979,-66.9377517290046
23.7999999961903,-0.120617595685549,-66.9377962280959
23.9999999961583,-0.120617507824102,-66.9378316272539
24.1999999961263,-0.120617454039784,-66.9378580026466
24.3999999960943,-0.120617434227687,-66.9378754305114
24.5999999960623,-0.120617448110943,-66.9378839853002
24.7999999960302,-0.12061749553539,-66.9378837416817
24.9999999959982,-0.120617576249686,-66.9378747737157
25.1999999959662,-0.120617690047789,-66.9378571557352
25.3999999959342,-0.120617545919032,-66.9379074892148
25.5999999959022,-0.12061738762918,-66.9379614720653
25.7999999958702,-0.120617263868358,-66.9380062759755
25.9999999958382,-0.120617174509934,-66.9380419774791
26.1999999958061,-0.120617119300077,-66.9380686516355
26.3999999957741,-0.12061709798872,-66.9380863745032
26.5999999957421,-0.120617110459099,-66.9380952210053
26.7999999957101,-0.120617156389882,-66.9380952656729
26.9999999956781,-0.120617235645791,-66.9380865831492
27.1999999956461,-0.120617348027747,-66.9380692473925
27.3999999956141,-0.120616935095143,-66.9382102079497
27.599999995582,-0.120616460449316,-66.938370739913
27.79999999555,-0.120616022028241,-66.9385215531048
27.999999995518,-0.120615619659788,-66.938662728344
28.199999995486,-0.120615253053643,-66.9387943459088
28.399999995454,-0.12061492210783,-66.9389164856132
28.599999995422,-0.120614626460675,-66.9390292270911
28.79999999539,-0.12061436602869,-66.9391326491075
28.9999999953579,-0.12061414043874,-66.9392268307625
29.1999999953259,-0.120613949591582,-66.939311849598
29.3999999952939,-0.120613762078517,-66.9393753759912
29.5999999952619,-0.120613606041484,-66.9394283455893
29.7999999952299,-0.120613484545593,-66.9394721355605
29.9999999951979,-0.120613397411604,-66.9395068219354
30.1999999951659,-0.120613344421763,-66.9395324805514
30.3999999951338,-0.12061332537749,-66.9395491876998
30.5999999951018,-0.120613340094089,-66.9395570176447
30.7999999950698,-0.120613388300515,-66.9395560456768
30.9999999950378,-0.120613469828637,-66.9395463456619
31.1999999950058,-0.120613584515012,-66.939527992681
31.379999994977,-0.120613426557419,-66.9395814578964
31.5599999949482,-0.120613283333099,-66.9396297877288
31.7399999949193,-0.120613168099499,-66.9396706736396
31.9199999948905,-0.120613080803478,-66.9397041705877
32.0999999948617,-0.120613021152597,-66.9397303345548
32.2799999948329,-0.120612989135993,-66.9397492201998
32.4599999948041,-0.120612984463245,-66.9397608832256
32.6399999947753,-0.12061300713377,-66.9397653779528
32.8199999947465,-0.120613056875311,-66.9397627589301
32.9999999947177,-0.120613133596208,-66.9397530801634
33.1799999946888,-0.120613237109314,-66.9397363954358
33.35999999466,-0.120613097002754,-66.9397839083751
33.5399999946312,-0.120612949449054,-66.9398332957884
33.7199999946024,-0.120612829990386,-66.9398752301708
33.8999999945736,-0.120612738375028,-66.9399097678317
34.0799999945448,-0.120612674587543,-66.939936963648
34.259999994516,-0.120612638307603,-66.9399568735518
34.4399999944872,-0.120612629596076,-66.9399695518476
34.6199999944583,-0.120612648084951,-66.9399750537245
34.7999999944295,-0.120612693790506,-66.9399734329689
34.9799999944007,-0.120612766414077,-66.9399647448683
35.1599999943719,-0.120612865899362,-66.9399490430611
35.3399999943431,-0.120612756582828,-66.939988366208
35.5199999943143,-0.120612604851031,-66.9400387967875
35.6999999942855,-0.1206124811659,-66.9400817664937
35.8799999942567,-0.120612385429255,-66.9401173304762
36.0599999942278,-0.120612317472837,-66.9401455449919
36.239999994199,-0.120612277149436,-66.940166464402
36.4199999941702,-0.120612264236551,-66.9401801444483
36.5999999941414,-0.120612278702116,-66.9401866395233
36.7799999941126,-0.12061232027804,-66.940186004824
36.9599999940838,-0.120612388939737,-66.9401782934723
37.139999994055,-0.120612484352987,-66.9401635601759
37.3199999940261,-0.12061240565222,-66.9401947629698
37.4999999939973,-0.120612249706568,-66.9402462232367
37.6799999939685,-0.120612121899178,-66.9402902136367
37.8599999939397,-0.120612022035219,-66.9403267905163
38.0399999939109,-0.12061194999686,-66.940356009304
38.2199999938821,-0.120611905603048,-66.9403779251254
38.3999999938533,-0.120611888677381,-66.94039259337
38.5799999938245,-0.120611899113957,-66.940400068893
38.7599999937956,-0.12061193668549,-66.940400405621
38.9399999937668,-0.120612001346961,-66.9403936592414
39.119999993738,-0.120612092886007,-66.9403798820642
39.2999999937092,-0.120612044367355,-66.9404030315003
39.4799999936804,-0.120611884322484,-66.9404555075587
39.6599999936516,-0.120611752409361,-66.9405005062114
39.8399999936228,-0.120611648479791,-66.9405380824794
40.019999993594,-0.120611572358878,-66.9405682927592
40.1999999935651,-0.120611523946948,-66.940591191795
40.3799999935363,-0.120611502995451,-66.9406068357169
40.5599999935075,-0.120611509486984,-66.9406152781093
40.7399999934787,-0.120611543132448,-66.9406165749536
40.9199999934499,-0.120611603895887,-66.9406107792733
41.0999999934211,-0.120611691501822,-66.9405979464358
41.2799999933923,-0.120611673074011,-66.9406131065012
41.4599999933635,-0.120611509009881,-66.9406665860382
41.6477148370977,-0.120612488329829,-66.9403357514493
41.8701562433489,-0.120616964270854,-66.9388230952598
42.135996087105,-0.120622445001655,-66.936973263605
42.4537011652428,-0.120629021524215,-66.9347572082483
42.8123242121219,-0.120633901490739,-66.9331217881795
43.1723242121298,-0.120633988175467,-66.9331204781731
43.5323242121376,-0.120633982847735,-66.93314687043
43.8923242121455,-0.120633632826583,-66.9332638827186
44.2523242121533,-0.120633395193273,-66.9333510910641
44.6123242121612,-0.120633268683619,-66.9334089421312
44.9621386652871,-0.120631811171029,-66.9339249448814
45.2590136652871,-0.120625073936235,-66.9362370825426
45.506523430915,-0.120618392622617,-66.9385035879852
45.7128906184153,-0.120612785214918,-66.9404006204128
45.8938671808937,-0.120609429692377,-66.9415394273018
46.0738671808649,-0.120609065456467,-66.9416672231226
46.2538671808361,-0.120608770046302,-66.9417737937481
46.4338671808073,-0.120608503227138,-66.9418727471081
46.6138671807785,-0.120608264971253,-66.9419641400889
46.7938671807497,-0.120608055028126,-66.942048031985
46.9738671807208,-0.120607873307956,-66.9421244781443
47.153867180692,-0.120607719521309,-66.9421935356688
47.3338671806632,-0.120607549376173,-66.942252201378
47.5138671806344,-0.120607395480181,-66.9423025452374
47.6938671806056,-0.120607269720916,-66.9423454188859
47.8738671805768,-0.120607171912707,-66.9423808785854
48.053867180548,-0.120607101951998,-66.942408979386
48.2338671805192,-0.120607059618699,-66.9424297776018
48.4138671804903,-0.120607044851351,-66.9424433273247
48.5938671804615,-0.120607057378612,-66.9424496844498
48.7738671804327,-0.12060709710937,-66.9424489029284
48.9538671804039,-0.120607163919113,-66.9424410373017
49.1338671803751,-0.120607257609868,-66.9424261415194
49.3138671803463,-0.120607170045026,-66.9424590235047
49.4938671803175,-0.120607012298602,-66.9425103313441
49.6738671802887,-0.120606882679491,-66.9425541614989
49.8538671802598,-0.120606781068501,-66.9425905696961
50.033867180231,-0.120606707277033,-66.9426196116177
50.2138671802022,-0.120606661187056,-66.9426413424723
50.3938671801734,-0.12060664260267,-66.9426558183264
50.5738671801446,-0.120606651409021,-66.9426630929874
50.7538671801158,-0.120606687437779,-66.9426632218338
50.933867180087,-0.120606750537478,-66.942656258888
51.1138671800582,-0.120606840528451,-66.9426422589232
51.2738671800325,-0.120606782383045,-66.9426673402552
51.4338671800069,-0.120606637369115,-66.9427141654731
51.5938671799813,-0.120606514585603,-66.9427550711452
51.7538671799557,-0.120606414022658,-66.9427900962214
51.9138671799301,-0.120606335495468,-66.9428192806144
52.0738671799045,-0.120606278884707,-66.9428426631516
52.2338671798789,-0.120606244169614,-66.9428602825828
52.3938671798533,-0.12060623114026,-66.9428721778574
52.5538671798276,-0.120606239741807,-66.9428783874465
52.713867179802,-0.120606269838783,-66.9428789496833
52.8738671797764,-0.12060632135886,-66.9428739024678
53.0338671797508,-0.120606394148457,-66.9428632848606
53.1938671797252,-0.120606448141154,-66.9428576884917
53.3538671796996,-0.120606291354536,-66.9429075835481
53.513867179674,-0.120606156875638,-66.9429515382263
53.6738671796484,-0.120606044659355,-66.9429895920484
53.8338671796228,-0.120605954542337,-66.943021783992
53.9938671795971,-0.120605886420891,-66.9430481539523
54.1538671795715,-0.120605840214805,-66.9430687406131
54.3138671795459,-0.120605815764506,-66.9430835822147
54.4738671795203,-0.120605813026347,-66.9430927176349
54.6338671794947,-0.120605831832722,-66.9430961857103
54.7938671794691,-0.120605872133334,-66.9430940247085
54.9538671794435,-0.120605933774936,-66.9430862722246
55.1138671794179,-0.120606016694459,-66.94307296692
55.2738671793923,-0.120605943083979,-66.9431009224037
55.4338671793666,-0.120605796950896,-66.9431479268417
55.593867179341,-0.120605673090612,-66.9431890098882
55.7538671793154,-0.120605571377192,-66.943224211212
55.9138671792898,-0.120605491769429,-66.9432535689487
56.0738671792642,-0.120605434108483,-66.9432771230504
56.2338671792386,-0.120605398289907,-66.9432949119924
56.393867179213,-0.120605384169212,-66.9433069747234
56.5538671791874,-0.120605391697816,-66.9433133499091
56.7138671791618,-0.120605420726909,-66.9433140755611
56.8738671791361,-0.120605471203927,-66.9433091899236
57.0338671791105,-0.120605542990448,-66.9432987315701
57.1938671790849,-0.120605592705906,-66.9432941368091
57.3538671790593,-0.120605434912031,-66.9433441928567
57.5138671790337,-0.120605299387726,-66.9433883063569
57.6738671790081,-0.12060518616868,-66.9434265170909
57.8338671789825,-0.120605095026366,-66.9434588642921
57.9938671789569,-0.120605025868655,-66.9434853872941
58.1538671789313,-0.120604978677009,-66.9435061247328
58.3138671789056,-0.120604953233356,-66.9435211154635
58.47386717888,-0.120604949491438,-66.9435303981714
58.6338671788544,-0.120604967394565,-66.9435340115191
58.7938671788288,-0.120605006679076,-66.9435319937948
58.9538671788032,-0.120605067371814,-66.9435243829217
59.1138671787776,-0.120605149340093,-66.9435112176948
59.273867178752,-0.120605071056888,-66.9435402890974
59.4338671787264,-0.120604923982585,-66.9435874342759
59.5938671787007,-0.120604799143251,-66.9436286560827
59.7538671786751,-0.120604696532309,-66.9436639934354
59.9138671786495,-0.120604615964106,-66.9436934861378
60.0738671786239,-0.120604557367898,-66.9437171732785
60.2338671785983,-0.120604520640619,-66.9437350933138
60.3938671785727,-0.120604505630025,-66.9437472851579
60.5538671785471,-0.120604512269462,-66.9437537879214
60.7138671785215,-0.12060454045054,-66.9437546395217
60.8738671784959,-0.120604590037607,-66.9437498782118
61.0338671784702,-0.120604660989887,-66.9437395423907
61.1938671784446,-0.12060470565885,-66.9437361722579
61.353867178419,-0.120604547001423,-66.9437863507591
61.5138671783934,-0.120604410644852,-66.9438305851511
61.6738671783678,-0.120604296549992,-66.9438689145038
61.8338671783422,-0.120604204550213,-66.9439013788305
61.9938671783166,-0.120604134599356,-66.9439280171494
62.153867178291,-0.120604086572885,-66.9439488685617
62.3138671782654,-0.120604060322962,-66.943963971729
62.4738671782397,-0.120604055762654,-66.943973365152
62.6338671782141,-0.120604072832742,-66.9439770877291
62.7938671781885,-0.120604111364992,-66.9439751777797
62.9538671781629,-0.120604171253089,-66.9439676733914
63.1138671781373,-0.120604252400321,-66.9439546124716
63.2738671781117,-0.120604168677154,-66.9439850154622
63.4338671780861,-0.120604020823473,-66.9440322640618
63.5938671780605,-0.120603895241049,-66.9440735872858
63.7538671780349,-0.120603791825074,-66.9441090250511
63.9138671780092,-0.120603710507038,-66.9441386163305
64.0738671779836,-0.120603651151231,-66.9441624004147
64.233867177958,-0.120603613656526,-66.944180416029
64.3938671779324,-0.120603597915897,-66.9441927021712
64.5538671779068,-0.120603603838422,-66.9441992972715
64.7138671778812,-0.120603631255771,-66.9442002400388
64.8738671778556,-0.120603680115202,-66.9441955687916
65.03386717783,-0.120603750348169,-66.9441853212876
65.1938671778044,-0.120603749787415,-66.9441966647177
65.3538671777787,-0.120603386775625,-66.9443156556695
65.5138671777531,-0.120603046924646,-66.9444284392411
65.6738671777275,-0.120602730058655,-66.9445350563817
65.8338671777019,-0.120602436181649,-66.9446355482818
65.9938671776763,-0.120602165142396,-66.9447299558518
66.1538671776507,-0.120601916833975,-66.9448183201042
66.3138671776251,-0.120601691093995,-66.9449006811345
66.4738671775995,-0.120601487881215,-66.9449770795766
66.6338671775738,-0.120601307074821,-66.9450475552587
66.7938671775482,-0.120601148492065,-66.9451121487354
66.9538671775226,-0.120601012082727,-66.9451708997792
67.113867177497,-0.120600897737887,-66.9452238479502
67.2738671774714,-0.12060075019298,-66.9452747142972
67.4338671774458,-0.120600604904815,-66.9453209905734
67.5938671774202,-0.120600481893346,-66.945361342769
67.7538671773946,-0.120600381075837,-66.9453958105241
67.913867177369,-0.120600302302755,-66.9454244332969
68.0738671773433,-0.12060024552681,-66.945447249783
68.2338671773177,-0.120600210614316,-66.9454642989935
68.3938671772921,-0.120600197419594,-66.9454756201775
68.5538671772665,-0.120600205892887,-66.9454812514957
68.7138671772409,-0.120600235895919,-66.9454812315865
68.8738671772153,-0.120600287348609,-66.9454755986512
69.0338671771897,-0.120600360087217,-66.9454643911318
69.1738671771673,-0.12060038805212,-66.9454650377999
69.3138671771449,-0.120600249576364,-66.9455084878737
69.4538671771224,-0.12060012828758,-66.9455473828996
69.5938671771,-0.120600024019288,-66.9455817495742
69.7338671770776,-0.120599936748987,-66.9456116142893
69.8738671770552,-0.120599866393072,-66.9456370031819
70.0138671770328,-0.120599812845309,-66.94565794248
70.1538671770104,-0.12059977610142,-66.9456744587784
70.293867176988,-0.120599756032574,-66.9456865771586
70.4338671769656,-0.120599752531462,-66.9456943243736
70.5738671769432,-0.120599765614092,-66.9456977256048
70.7138671769208,-0.12059979513853,-66.945696807315
70.8538671768983,-0.120599841059916,-66.9456915941508
70.9938671768759,-0.120599903338253,-66.9456821126034
71.1338671768535,-0.120599981298604,-66.9456685313942
71.2738671768311,-0.120599837733231,-66.9457133082027
71.4138671768087,-0.120599711319017,-66.9457535218023
71.5538671767863,-0.120599601952149,-66.9457891991645
71.6938671767639,-0.120599509636878,-66.9458203661596
71.8338671767415,-0.120599434212567,-66.9458470497342
71.9738671767191,-0.120599375636885,-66.9458692758255
72.1138671766967,-0.120599333831338,-66.9458870707951
72.2538671766742,-0.12059930875464,-66.9459004600482
72.3938671766518,-0.120599300297129,-66.945909470194
72.5338671766294,-0.120599308431662,-66.9459141266809
72.673867176607,-0.120599333017346,-66.9459144556639
72.8138671765846,-0.120599374059807,-66.9459104822172
72.9538671765622,-0.120599431466904,-66.9459022324962
73.0938671765398,-0.120599505114506,-66.9458897320149
73.2338671765174,-0.120599421233926,-66.9459187488941
73.373867176495,-0.120599289754245,-66.9459602763689
73.5138671764726,-0.120599175303925,-66.9459972595549
73.6538671764501,-0.120599077890256,-66.9460297245906
73.7938671764277,-0.12059899744867,-66.946057698106
73.9338671764053,-0.120598933864221,-66.9460812060053
74.0738671763829,-0.120598887074966,-66.9461002750641
74.2138671763605,-0.12059885705817,-66.9461149304175
74.3538671763381,-0.120598843647144,-66.9461251993568
74.4938671763157,-0.120598846876882,-66.9461311063979
74.6338671762933,-0.12059886655514,-66.9461326780123
74.7738671762709,-0.12059890271155,-66.9461299398142
74.9138671762485,-0.120598955201294,-66.946122917723
75.053867176226,-0.120599024023567,-66.9461116368273
75.1938671762036,-0.12059900029582,-66.9461247655692
75.3338671761812,-0.120598863699117,-66.9461676026708
75.4738671761588,-0.120598744191777,-66.9462058870417
75.6138671761364,-0.120598641759559,-66.9462396452711
75.753867176114,-0.120598556233374,-66.9462689044671
75.8938671760916,-0.120598487688738,-66.9462936900761
76.0338671760692,-0.120598435916606,-66.9463140285619
76.1738671760468,-0.120598400918131,-66.9463299456875
76.3138671760244,-0.120598382575686,-66.9463414685797
76.453867176002,-0.12059838090474,-66.9463486220453
76.5938671759795,-0.120598395701205,-66.9463514328259
76.7338671759571,-0.120598427008906,-66.9463499255303
76.8738671759347,-0.12059847469511,-66.9463441265732
77.0138671759123,-0.120598538732434,-66.9463340615942
77.1538671758899,-0.12059857507359,-66.9463313174319
77.2938671758675,-0.120598433403968,-66.9463754589579
77.4338671758451,-0.120598308847758,-66.9464150402721
77.5738671758227,-0.120598201409965,-66.9464500875693
77.7138671758003,-0.120598110900583,-66.946480627543
77.8538671757779,-0.120598037376053,-66.9465066862655
77.9938671757554,-0.120597980618121,-66.9465282903788
78.133867175733,-0.120597940770366,-66.9465454656648
78.2738671757106,-0.120597917469481,-66.946558238322
78.4138671756882,-0.120597910939956,-66.9465666337479
78.5538671756658,-0.120597920868617,-66.9465706786557
78.6938671756434,-0.120597947358269,-66.9465703983959
78.833867175621,-0.120597990190202,-66.9465658186614
78.9738671755986,-0.120598049451896,-66.9465569647917
79.1138671755762,-0.120598124905375,-66.9465438626968
79.2538671755538,-0.12059799912435,-66.9465838036936
79.3938671755313,-0.120597869526893,-66.9466246777856
79.5338671755089,-0.120597757096296,-66.9466610097174
79.6738671754865,-0.120597661603721,-66.9466928266603
79.8138671754641,-0.120597583161432,-66.9467201547548
79.9538671754417,-0.120597521517632,-66.9467430200962
80.0938671754193,-0.12059747672144,-66.9467614485398
80.2338671753969,-0.120597448574131,-66.9467754670251
80.3738671753745,-0.120597437132618,-66.9467851007147
80.5138671753521,-0.120597442274321,-66.9467903756841
80.6538671753297,-0.120597463935038,-66.9467913179863
80.7938671753072,-0.12059750199347,-66.9467879532371
80.9338671752848,-0.120597556471714,-66.9467803068786
81.0738671752624,-0.120597627176409,-66.946768405115
81.21386717524,-0.120597561033789,-66.946792595355
81.3538671752176,-0.120597426464474,-66.9468347579071
81.4938671751952,-0.120597309041251,-66.9468723706659
81.6338671751728,-0.120597208614979,-66.9469054606397
81.7738671751504,-0.120597125208655,-66.946934053465
81.913867175128,-0.120597058644307,-66.9469581758828
82.0538671751056,-0.1205970089413,-66.9469778539499
82.1938671750831,-0.120596975912198,-66.9469931139904
82.3338671750607,-0.12059695968369,-66.9470039817613
82.4738671750383,-0.12059695995168,-66.9470104835104
82.6138671750159,-0.120596976840542,-66.9470126445276
82.7538671749935,-0.120597010096966,-66.9470104910099
82.8938671749711,-0.120597059822472,-66.9470040483792
83.0338671749487,-0.120597125782821,-66.9469933423472
83.1738671749263,-0.120597119284008,-66.9470017929274
83.3138671749039,-0.120596979697289,-66.947045240222
83.4538671748815,-0.120596857320143,-66.9470841298041
83.593867174859,-0.120596751944306,-66.9471184883512
83.7338671748366,-0.120596663600583,-66.9471483421634
83.8738671748142,-0.120596592151703,-66.9471737183452
84.0138671747918,-0.120596537535506,-66.9471946419694
84.1538671747694,-0.120596499709531,-66.9472111400899
84.293867174747,-0.120596478590426,-66.9472232381336
84.4338671747246,-0.120596474057459,-66.9472309623264
84.5738671747022,-0.120596486145664,-66.9472343384214
84.7138671746798,-0.120596514620347,-66.9472333923601
84.8538671746574,-0.1205965596332,-66.9472281494665
84.9938671746349,-0.120596620882048,-66.9472186359657
85.1338671746125,-0.120596657891514,-66.9472167536073
85.2738671745901,-0.120596358450577,-66.9473137772091
85.4138671745677,-0.120596076739515,-66.9474060664166
85.5538671745453,-0.120595812608605,-66.9474936490255
85.6938671745229,-0.120595566066992,-66.9475765524636
85.8338671745005,-0.120595336924277,-66.9476548048447
85.9738671744781,-0.120595125216452,-66.9477284322391
86.1138671744557,-0.120594930797759,-66.9477974623524
86.2538671744333,-0.120594753659155,-66.9478619219159
86.3938671744108,-0.120594593603681,-66.9479218384236
86.5338671743884,-0.120594450709588,-66.9479772380418
86.673867174366,-0.120594324776498,-66.9480281477067
86.8138671743436,-0.120594215823916,-66.9480745937866
86.9538671743212,-0.120594123641663,-66.9481166037107
87.0938671742988,-0.120594048337482,-66.9481542031381
87.2338671742764,-0.12059391525664,-66.9481974931608
87.373867174254,-0.120593785470046,-66.9482381021738
87.5138671742316,-0.120593672742822,-66.9482741662076
87.6538671742092,-0.120593577103313,-66.9483057112533
87.7938671741867,-0.120593498368513,-66.9483327643829
87.9338671741643,-0.120593436562443,-66.9483553512281
88.0738671741419,-0.120593391497091,-66.9483734989479
88.2138671741195,-0.120593363268646,-66.9483872326783
88.3538671740971,-0.120593351633613,-66.9483965787596
88.4938671740747,-0.120593356646457,-66.9484015632577
88.6338671740523,-0.120593378095699,-66.9484022120154
88.7738671740299,-0.120593416073021,-66.9483985500968
88.9138671740075,-0.120593470372647,-66.9483906038376
89.0538671739851,-0.120593541051546,-66.9483783984994
89.1738671739658,-0.120593491254574,-66.9483979405581
89.2938671739466,-0.120593374704244,-66.948434116778
89.4138671739274,-0.120593270748232,-66.9484669453231
89.5338671739082,-0.120593179366428,-66.9484964427997
89.653867173889,-0.120593100470046,-66.948522625863
89.7738671738698,-0.120593034000716,-66.9485455109191
89.8938671738506,-0.120592979950857,-66.9485651147338
90.0138671738314,-0.120592938242995,-66.9485814540214
90.1338671738122,-0.120592908890473,-66.9485945450141
90.253867173793,-0.120592891777534,-66.9486044042764
90.3738671737738,-0.12059288688641,-66.948611047981
90.4938671737546,-0.120592894161643,-66.9486144921152
90.6138671737353,-0.120592913577719,-66.9486147532112
90.7338671737161,-0.120592945066817,-66.9486118475444
90.8538671736969,-0.120592988620364,-66.9486057911144
90.9738671736777,-0.12059304418329,-66.948596600115
91.0938671736585,-0.120593107541226,-66.9485853767758
91.2138671736393,-0.120592982596132,-66.948623760698
91.3338671736201,-0.120592870218238,-66.9486587855468
91.4538671736009,-0.120592770470472,-66.948690467888
91.5738671735817,-0.120592683234912,-66.9487188246866
91.6938671735625,-0.12059260848499,-66.9487438725061
91.8138671735433,-0.120592546163574,-66.9487656279881
91.9338671735241,-0.12059249623321,-66.9487841078279
92.0538671735048,-0.120592458648295,-66.9487993281616
92.1738671734856,-0.120592433356861,-66.9488113054701
92.2938671734664,-0.120592420339381,-66.9488200562157
92.4138671734472,-0.120592419494278,-66.9488255965397
92.533867173428,-0.120592430824471,-66.9488279429234
92.6538671734088,-0.120592454281461,-66.9488271116121
92.7738671733896,-0.120592489776797,-66.9488231187542
92.8938671733704,-0.120592537312695,-66.9488159801363
93.0138671733512,-0.120592596858944,-66.9488057124748
93.133867173332,-0.12059259205239,-66.9488124173669
